# ANNCSU - Agenzia delle Entrate e ISTAT, licenza CC-BY 4.0; file indirizzarioLombardia20260915.zip, filtrato il 2026-09-25
COMUNE,ODONIMO,CIVICO,ESPONENTE,LAT,LON,METODO
MORTARA,CORSO GIUSEPPE GARIBALDI,98,,,,
MORTARA,CORSO GIUSEPPE GARIBALDI,99,,,,
MORTARA,CORSO GIUSEPPE GARIBALDI,102,,,,
MORTARA,CORSO GIUSEPPE GARIBALDI,103,,,,
MORTARA,CORSO GIUSEPPE GARIBALDI,104,,,,
MORTARA,CORSO GIUSEPPE GARIBALDI,105,,,,
MORTARA,CORSO GIUSEPPE GARIBALDI,108,,,,
MORTARA,CORSO GIUSEPPE GARIBALDI,110,,,,
MORTARA,CORSO GIUSEPPE GARIBALDI,112,,,,
MORTARA,CORSO GIUSEPPE GARIBALDI,114,,,,
MORTARA,CORSO GIUSEPPE GARIBALDI,116,,,,
MORTARA,CORSO GIUSEPPE GARIBALDI,116,A,,,
MORTARA,CORSO GIUSEPPE GARIBALDI,118,,,,
MORTARA,CORSO GIUSEPPE GARIBALDI,124,,,,
MORTARA,CORSO GIUSEPPE GARIBALDI,128,,,,
MORTARA,CORSO GIUSEPPE GARIBALDI,134,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,1,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,2,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,3,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,5,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,9,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,13,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,13,BIS,,,
MORTARA,CORSO GIUSEPPE MAZZINI,15,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,17,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,19,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,21,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,23,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,25,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,29,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,31,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,33,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,37,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,41,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,41,A,,,
MORTARA,CORSO GIUSEPPE MAZZINI,43,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,45,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,47,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,51,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,53,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,55,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,57,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,63,,45.2501187,8.7318469,5
MORTARA,CORSO GIUSEPPE MAZZINI,65,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,67,,,,
MORTARA,CORSO GIUSEPPE MAZZINI,69,,,,
MORTARA,CORSO LODOVICO ARIOSTO,2,,,,
MORTARA,CORSO LODOVICO ARIOSTO,4,,,,
MORTARA,CORSO LODOVICO ARIOSTO,8,,,,
MORTARA,CORSO LODOVICO ARIOSTO,10,,,,
MORTARA,CORSO LODOVICO ARIOSTO,12,,,,
MORTARA,CORSO LODOVICO ARIOSTO,14,,,,
MORTARA,CORSO LODOVICO ARIOSTO,16,,,,
MORTARA,CORSO LODOVICO ARIOSTO,16,A,,,
MORTARA,CORSO LODOVICO ARIOSTO,20,,,,
MORTARA,CORSO LODOVICO ARIOSTO,22,,,,
MORTARA,CORSO LODOVICO ARIOSTO,24,,,,
MORTARA,CORSO LODOVICO ARIOSTO,26,,,,
MORTARA,CORSO LODOVICO ARIOSTO,30,,,,
MORTARA,CORSO LODOVICO ARIOSTO,40,,,,
MORTARA,CORSO LODOVICO ARIOSTO,42,,,,
MORTARA,CORSO LODOVICO ARIOSTO,44,,,,
MORTARA,CORSO LODOVICO ARIOSTO,46,,,,
MORTARA,CORSO LODOVICO ARIOSTO,48,,,,
MORTARA,CORSO LODOVICO ARIOSTO,50,,,,
MORTARA,CORSO LODOVICO ARIOSTO,52,,,,
MORTARA,CORSO LODOVICO ARIOSTO,52,BIS,,,
MORTARA,CORSO LODOVICO ARIOSTO,54,,,,
MORTARA,CORSO LODOVICO ARIOSTO,54,BIS,,,
MORTARA,CORSO LODOVICO ARIOSTO,56,,,,
MORTARA,CORSO LODOVICO ARIOSTO,64,,,,
MORTARA,CORSO LODOVICO ARIOSTO,66,,,,
MORTARA,CORSO PIAVE,1,,45.2518365,8.7335604,5
MORTARA,CORSO PIAVE,3,,45.2517195,8.7335402,5
MORTARA,CORSO PIAVE,3,BIS,45.2516179,8.7335296,5
MORTARA,CORSO PIAVE,4,,45.2515053,8.7333825,5
MORTARA,CORSO PIAVE,4,6,,,
MORTARA,CORSO PIAVE,4,TER,45.2514333,8.7333808,5
MORTARA,CORSO PIAVE,5,,45.2515653,8.7335324,5
MORTARA,CORSO PIAVE,6,,45.2513906,8.7333785,5
MORTARA,CORSO PIAVE,6,TER,45.2513116,8.7333718,5
MORTARA,CORSO PIAVE,7,,,,
MORTARA,CORSO PIAVE,8,,,,
MORTARA,CORSO PIAVE,9,,,,
MORTARA,CORSO PIAVE,10,,,,
MORTARA,CORSO PIAVE,11,,,,
MORTARA,CORSO PIAVE,11,BIS,,,
MORTARA,CORSO PIAVE,12,,,,
MORTARA,CORSO PIAVE,13,,,,
MORTARA,CORSO PIAVE,13,BIS,,,
MORTARA,CORSO PIAVE,14,,,,
MORTARA,CORSO PIAVE,17,,,,
MORTARA,CORSO PIAVE,19,,,,
MORTARA,CORSO PIAVE,20,,,,
MORTARA,CORSO PIAVE,21,,,,
MORTARA,CORSO PIAVE,22,,,,
MORTARA,CORSO PIAVE,23,,,,
MORTARA,CORSO PIAVE,24,,,,
MORTARA,CORSO PIAVE,25,,,,
MORTARA,CORSO PIAVE,27,,,,
MORTARA,CORSO PIAVE,28,,,,
MORTARA,CORSO PIAVE,29,,,,
MORTARA,CORSO PIAVE,30,,,,
MORTARA,CORSO PIAVE,31,,,,
MORTARA,CORSO PIAVE,32,,,,
MORTARA,CORSO PIAVE,33,,,,
MORTARA,CORSO PIAVE,34,,,,
MORTARA,CORSO PIAVE,35,,,,
MORTARA,CORSO PIAVE,36,,,,
MORTARA,CORSO PIAVE,37,,,,
MORTARA,CORSO PIAVE,42,,,,
MORTARA,CORSO PIAVE,43,,,,
MORTARA,CORSO PIAVE,46,,,,
MORTARA,CORSO PIAVE,49,,,,
MORTARA,CORSO PIAVE,50,,,,
MORTARA,CORSO PIAVE,50,48,,,
MORTARA,CORSO PIAVE,52,,,,
MORTARA,CORSO PIAVE,55,,,,
MORTARA,CORSO PIAVE,57,,,,
MORTARA,CORSO PIAVE,59,,,,
MORTARA,CORSO PORTA NOVARA,1,,,,
MORTARA,CORSO PORTA NOVARA,2,,,,
MORTARA,CORSO PORTA NOVARA,3,,,,
MORTARA,CORSO PORTA NOVARA,4,,,,
MORTARA,CORSO PORTA NOVARA,6,,,,
MORTARA,CORSO PORTA NOVARA,8,,,,
MORTARA,CORSO PORTA NOVARA,9,,,,
MORTARA,CORSO PORTA NOVARA,10,,,,
MORTARA,CORSO PORTA NOVARA,11,,,,
MORTARA,CORSO PORTA NOVARA,12,,,,
MORTARA,CORSO PORTA NOVARA,13,,,,
MORTARA,CORSO PORTA NOVARA,14,,,,
MORTARA,CORSO PORTA NOVARA,14,A,,,
MORTARA,CORSO PORTA NOVARA,15,,,,
MORTARA,CORSO PORTA NOVARA,20,,45.2543601,8.735279,5
MORTARA,CORSO PORTA NOVARA,22,,45.2543704,8.73527,5
MORTARA,CORSO PORTA NOVARA,23,,,,
MORTARA,CORSO PORTA NOVARA,24,,45.2544724,8.735192,5
MORTARA,CORSO PORTA NOVARA,25,,,,
MORTARA,CORSO PORTA NOVARA,26,,45.2545573,8.7351246,5
MORTARA,CORSO PORTA NOVARA,27,,,,
MORTARA,CORSO PORTA NOVARA,29,,,,
MORTARA,CORSO PORTA NOVARA,32,,45.2547059,8.7350269,5
MORTARA,CORSO PORTA NOVARA,34,,45.2548324,8.7349371,5
MORTARA,CORSO PORTA NOVARA,36,,45.2549225,8.734872,5
MORTARA,CORSO PORTA NOVARA,37,,,,
MORTARA,CORSO PORTA NOVARA,37,A,,,
MORTARA,CORSO PORTA NOVARA,38,,45.2550735,8.7347518,5
MORTARA,CORSO PORTA NOVARA,40,,45.2551154,8.7347238,5
MORTARA,CORSO PORTA NOVARA,42,,45.2551391,8.7347058,5
MORTARA,CORSO PORTA NOVARA,43,,,,
MORTARA,CORSO PORTA NOVARA,44,,45.2551644,8.7346867,5
MORTARA,CORSO PORTA NOVARA,45,,,,
MORTARA,CORSO PORTA NOVARA,45,A,,,
MORTARA,CORSO PORTA NOVARA,47,,,,
MORTARA,CORSO PORTA NOVARA,48,,45.2552569,8.7346204,5
MORTARA,CORSO PORTA NOVARA,50,,45.2552948,8.7345935,5
MORTARA,CORSO PORTA NOVARA,52,,45.255328,8.7345722,5
MORTARA,CORSO PORTA NOVARA,55,,,,
MORTARA,CORSO PRINCIPE AMEDEO,1,,,,
MORTARA,CORSO PRINCIPE AMEDEO,2,,,,
MORTARA,CORSO PRINCIPE AMEDEO,3,,,,
MORTARA,CORSO PRINCIPE AMEDEO,4,,,,
MORTARA,CORSO PRINCIPE AMEDEO,4,A,,,
MORTARA,CORSO PRINCIPE AMEDEO,4,B,,,
MORTARA,CORSO PRINCIPE AMEDEO,5,,,,
MORTARA,CORSO PRINCIPE AMEDEO,6,,,,
MORTARA,CORSO PRINCIPE AMEDEO,8,,,,
MORTARA,CORSO PRINCIPE AMEDEO,10,,,,
MORTARA,CORSO PRINCIPE AMEDEO,12,,,,
MORTARA,CORSO PRINCIPE AMEDEO,12,A,,,
MORTARA,CORSO PRINCIPE AMEDEO,12,B,,,
MORTARA,CORSO PRINCIPE AMEDEO,14,,,,
MORTARA,CORSO PRINCIPE AMEDEO,14,A,,,
MORTARA,CORSO PRINCIPE AMEDEO,16,,,,
MORTARA,CORSO PRINCIPE AMEDEO,16,A,,,
MORTARA,CORSO PRINCIPE AMEDEO,18,,,,
MORTARA,CORSO PRINCIPE AMEDEO,20,,,,
MORTARA,CORSO PRINCIPE AMEDEO,20,A,,,
MORTARA,CORSO PRINCIPE AMEDEO,21,,,,
MORTARA,CORSO PRINCIPE AMEDEO,22,,,,
MORTARA,CORSO PRINCIPE AMEDEO,24,,,,
MORTARA,CORSO PRINCIPE AMEDEO,26,,,,
MORTARA,CORSO PRINCIPE AMEDEO,28,,,,
MORTARA,CORSO PRINCIPE AMEDEO,30,,,,
MORTARA,CORSO PRINCIPE AMEDEO,32,,,,
MORTARA,CORSO PRINCIPE AMEDEO,34,,,,
MORTARA,CORSO PRINCIPE AMEDEO,34,B,,,
MORTARA,CORSO PRINCIPE AMEDEO,38,,,,
MORTARA,CORSO PRINCIPE AMEDEO,42,,,,
MORTARA,CORSO PRINCIPE AMEDEO,42,A,,,
MORTARA,CORSO PRINCIPE AMEDEO,44,,,,
MORTARA,CORSO PRINCIPE AMEDEO,55,,,,
MORTARA,CORSO TORINO,1,,,,
MORTARA,CORSO TORINO,2,,,,
MORTARA,CORSO TORINO,4,,,,
MORTARA,CORSO TORINO,5,,,,
MORTARA,CORSO TORINO,6,,,,
MORTARA,CORSO TORINO,6,B,,,
MORTARA,CORSO TORINO,6,T,,,
MORTARA,CORSO TORINO,8,,,,
MORTARA,CORSO TORINO,9,,,,
MORTARA,CORSO TORINO,10,,,,
MORTARA,CORSO TORINO,13,,,,
MORTARA,CORSO TORINO,14,,,,
MORTARA,CORSO TORINO,15,,,,
MORTARA,CORSO TORINO,18,,,,
MORTARA,CORSO TORINO,20,,,,
MORTARA,CORSO TORINO,21,,,,
MORTARA,CORSO TORINO,22,,,,
MORTARA,CORSO TORINO,22,B,,,
MORTARA,CORSO TORINO,22,BIS,,,
MORTARA,CORSO TORINO,24,,,,
MORTARA,CORSO TORINO,25,,,,
MORTARA,CORSO TORINO,26,,,,
MORTARA,CORSO TORINO,27,,,,
MORTARA,CORSO TORINO,28,,,,
MORTARA,CORSO TORINO,29,,,,
MORTARA,CORSO TORINO,30,,,,
MORTARA,CORSO TORINO,31,,,,
MORTARA,CORSO TORINO,32,,,,
MORTARA,CORSO TORINO,33,,,,
MORTARA,CORSO TORINO,34,,,,
MORTARA,CORSO TORINO,35,,,,
MORTARA,CORSO TORINO,36,,,,
MORTARA,CORSO TORINO,40,,,,
MORTARA,CORSO TORINO,42,,,,
MORTARA,CORSO TORINO,42,44,,,
MORTARA,CORSO TORINO,43,,,,
MORTARA,CORSO TORINO,43,45,,,
MORTARA,CORSO TORINO,44,,,,
MORTARA,CORSO TORINO,45,,,,
MORTARA,CORSO TORINO,46,,,,
MORTARA,CORSO TORINO,47,,,,
MORTARA,CORSO TORINO,48,,,,
MORTARA,CORSO TORINO,49,,,,
MORTARA,CORSO TORINO,50,,,,
MORTARA,CORSO TORINO,51,,,,
MORTARA,CORSO TORINO,52,,,,
MORTARA,CORSO TORINO,53,,,,
MORTARA,CORSO TORINO,54,,,,
MORTARA,CORSO TORINO,55,,,,
MORTARA,CORSO TORINO,56,,,,
MORTARA,CORSO TORINO,57,,,,
MORTARA,CORSO TORINO,58,,,,
MORTARA,CORSO TORINO,59,,,,
MORTARA,CORSO TORINO,59,61,,,
MORTARA,CORSO TORINO,60,,,,
MORTARA,CORSO TORINO,63,,,,
MORTARA,CORSO TORINO,64,,,,
MORTARA,CORSO TORINO,65,,,,
MORTARA,CORSO TORINO,67,,,,
MORTARA,CORSO TORINO,71,,,,
MORTARA,CORSO TORINO,74,,,,
MORTARA,CORSO TORINO,76,,,,
MORTARA,CORSO TORINO,77,,,,
MORTARA,CORSO TORINO,78,,,,
MORTARA,CORSO TORINO,79,,,,
MORTARA,CORSO TORINO,80,,,,
MORTARA,CORSO TORINO,81,,,,
MORTARA,CORSO TORINO,82,,,,
MORTARA,CORSO TORINO,83,,,,
MORTARA,CORSO TORINO,85,,,,
MORTARA,CORSO TORINO,86,,,,
MORTARA,CORSO TORINO,87,,,,
MORTARA,CORSO TORINO,88,,,,
MORTARA,CORSO TORINO,90,,,,
MORTARA,CORSO TORINO,91,,,,
MORTARA,CORSO TORINO,92,,,,
MORTARA,CORSO TORINO,93,,,,
MORTARA,CORSO TORINO,96,,,,
MORTARA,CORSO TORINO,99,,,,
MORTARA,CORSO TORINO,100,,,,
MORTARA,CORSO TORINO,102,,,,
MORTARA,CORSO TORINO,104,,,,
MORTARA,CORSO TORINO,106,,,,
MORTARA,CORSO TORINO,108,,,,
MORTARA,CORSO TORINO,110,,,,
MORTARA,CORSO TORINO,111,,,,
MORTARA,CORSO TORINO,112,,,,
MORTARA,CORSO TORINO,113,,,,
MORTARA,CORSO TORINO,114,,,,
MORTARA,CORSO TORINO,116,,,,
MORTARA,CORSO TORINO,117,,,,
MORTARA,CORSO TORINO,118,,,,
MORTARA,CORSO TORINO,120,,,,
MORTARA,CORSO TORINO,121,,,,
MORTARA,CORSO TORINO,122,,,,
MORTARA,CORSO TORINO,123,,,,
MORTARA,CORSO TORINO,124,,,,
MORTARA,CORSO TORINO,126,,,,
MORTARA,CORSO TORINO,127,,,,
MORTARA,CORSO TORINO,128,,,,
MORTARA,CORSO TORINO,129,,,,
MORTARA,CORSO TORINO,131,,,,
MORTARA,CORSO TORINO,133,,,,
MORTARA,CORSO TORINO,135,,,,
MORTARA,CORSO TORINO,137,,,,
MORTARA,CORSO TORINO,138,,,,
MORTARA,CORSO TORINO,139,,,,
MORTARA,CORSO TORINO,140,,,,
MORTARA,CORSO TORINO,141,,,,
MORTARA,CORSO TORINO,143,,,,
MORTARA,CORSO TORINO,145,,,,
MORTARA,CORSO TORINO,148,,,,
MORTARA,CORSO TORINO,149,,,,
MORTARA,CORSO TORINO,151,,,,
MORTARA,CORSO TORINO,153,,,,
MORTARA,CORSO TORINO,155,,,,
MORTARA,CORSO TORINO,157,,,,
MORTARA,CORSO TORINO,161,,,,
MORTARA,CORSO TORINO,163,,,,
MORTARA,CORSO TORINO,1000,,,,
MORTARA,CORSO TORINO,1045,,,,
MORTARA,CORSO TORINO,1501,,,,
MORTARA,CORSO TORINO,1531,,,,
MORTARA,CORSO TORINO,1533,,,,
MORTARA,CORSO TORINO,1535,,,,
MORTARA,CORSO TORINO,1537,,,,
MORTARA,CORSO TORINO,1539,,,,
MORTARA,PIAZZA BADEN POWELL,8,,,,
MORTARA,PIAZZA BADEN POWELL,11,,,,
MORTARA,PIAZZA CAPITANO PILOTA LUCIANO GUIDA,3,,,,
MORTARA,PIAZZA CAPITANO PILOTA LUCIANO GUIDA,4,,,,
MORTARA,PIAZZA CAPITANO PILOTA LUCIANO GUIDA,5,,,,
MORTARA,PIAZZA CAPITANO PILOTA LUCIANO GUIDA,7,,,,
MORTARA,PIAZZA CAPITANO PILOTA LUCIANO GUIDA,8,,,,
MORTARA,PIAZZA CAPITANO PILOTA LUCIANO GUIDA,10,,,,
MORTARA,PIAZZA CAPITANO PILOTA LUCIANO GUIDA,14,,,,
MORTARA,PIAZZA CARLO ALBERTO,1,,,,
MORTARA,PIAZZA CARLO ALBERTO,2,,,,
MORTARA,PIAZZA CARLO ALBERTO,3,,,,
MORTARA,PIAZZA CARLO ALBERTO,4,,,,
MORTARA,PIAZZA CARLO ALBERTO,6,,,,
MORTARA,PIAZZA CARLO ALBERTO,7,,,,
MORTARA,PIAZZA CARLO ALBERTO,7,A,,,
MORTARA,PIAZZA CARLO ALBERTO,8,,,,
MORTARA,PIAZZA CARLO ALBERTO,9,,,,
MORTARA,PIAZZA CARLO ALBERTO,10,,,,
MORTARA,PIAZZA CARLO ALBERTO,12,,,,
MORTARA,PIAZZA CARLO ALBERTO,13,,,,
MORTARA,PIAZZA CARLO ALBERTO,14,,,,
MORTARA,PIAZZA GIACINTO MOTTA,1,,,,
MORTARA,PIAZZA GIACINTO MOTTA,2,,,,
MORTARA,PIAZZA GIACINTO MOTTA,3,,,,
MORTARA,PIAZZA GIACINTO MOTTA,7,,,,
MORTARA,PIAZZA GIACINTO MOTTA,7,A,,,
MORTARA,PIAZZA GIACINTO MOTTA,8,,,,
MORTARA,PIAZZA GIACINTO MOTTA,9,,,,
MORTARA,PIAZZA GUGLIELMO MARCONI,1,,,,
MORTARA,PIAZZA GUGLIELMO MARCONI,2,,,,
MORTARA,PIAZZA GUGLIELMO MARCONI,3,,,,
MORTARA,PIAZZA GUGLIELMO MARCONI,4,,,,
MORTARA,PIAZZA GUGLIELMO MARCONI,8,,,,
MORTARA,PIAZZA GUGLIELMO MARCONI,9,,,,
MORTARA,PIAZZA GUGLIELMO MARCONI,10,,,,
MORTARA,PIAZZA GUGLIELMO MARCONI,11,,,,
MORTARA,PIAZZA GUGLIELMO MARCONI,12,,,,
MORTARA,PIAZZA GUGLIELMO MARCONI,13,,,,
MORTARA,PIAZZA GUGLIELMO MARCONI,14,,,,
MORTARA,PIAZZA GUGLIELMO MARCONI,15,,,,
MORTARA,PIAZZA GUGLIELMO MARCONI,16,,,,
MORTARA,PIAZZA GUGLIELMO MARCONI,19,,,,
MORTARA,PIAZZA GUGLIELMO MARCONI,19,A,,,
MORTARA,PIAZZA ITALIA,1,,,,
MORTARA,PIAZZA ITALIA,3,,,,
MORTARA,PIAZZA ITALIA,5,,,,
MORTARA,PIAZZA ITALIA,5,BIS,,,
MORTARA,PIAZZA ITALIA,7,,,,
MORTARA,PIAZZA ITALIA,9,,,,
MORTARA,PIAZZA ITALIA,10,,,,
MORTARA,PIAZZA ITALIA,10,A,,,
MORTARA,PIAZZA ITALIA,11,,,,
MORTARA,PIAZZA ITALIA,16,,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',2,,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',3,,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',3,A,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',3,B,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',3,C,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',3,INT,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',4,,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',4,A,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',6,,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',7,,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',9,,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',11,,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',12,,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',14,,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',15,,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',16,,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',18,,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',20,,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',21,,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',30,,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',31,,,,
MORTARA,PIAZZA MARTIRI DELLA LIBERTA',31,A,,,
MORTARA,PIAZZA MONSIGNORE LUIGI DUGHERA,1,,,,
MORTARA,PIAZZA MONSIGNORE LUIGI DUGHERA,2,,,,
MORTARA,PIAZZA MONSIGNORE LUIGI DUGHERA,2,A,,,
MORTARA,PIAZZA MONSIGNORE LUIGI DUGHERA,4,,,,
MORTARA,PIAZZA MONSIGNORE LUIGI DUGHERA,8,,,,
MORTARA,PIAZZA MONSIGNORE LUIGI DUGHERA,9,,,,
MORTARA,PIAZZA PAPA GIOVANNI VENTITREESIMO,2,,,,
MORTARA,PIAZZA PAPA GIOVANNI VENTITREESIMO,3,,,,
MORTARA,PIAZZA PAPA GIOVANNI VENTITREESIMO,4,,,,
MORTARA,PIAZZA PAPA GIOVANNI VENTITREESIMO,5,,,,
MORTARA,PIAZZA PAPA GIOVANNI VENTITREESIMO,6,,,,
MORTARA,PIAZZA PAPA GIOVANNI VENTITREESIMO,7,,,,
MORTARA,PIAZZA PAPA GIOVANNI VENTITREESIMO,8,,,,
MORTARA,PIAZZA PAPA GIOVANNI VENTITREESIMO,9,,,,
MORTARA,PIAZZA PAPA GIOVANNI VENTITREESIMO,10,,,,
MORTARA,PIAZZA PAPA GIOVANNI VENTITREESIMO,10,A,,,
MORTARA,PIAZZA PAPA GIOVANNI VENTITREESIMO,10,B,,,
MORTARA,PIAZZA PAPA GIOVANNI VENTITREESIMO,11,,,,
MORTARA,PIAZZA PAPA GIOVANNI VENTITREESIMO,12,,,,
MORTARA,PIAZZA PAPA GIOVANNI VENTITREESIMO,13,,,,
MORTARA,PIAZZA PAPA URBANO SECONDO,1,,,,
MORTARA,PIAZZA SAN CASSIANO,1,,,,
MORTARA,PIAZZA SAN CASSIANO,2,,,,
MORTARA,PIAZZA SAN CASSIANO,3,,,,
MORTARA,PIAZZA SAN CASSIANO,8,,,,
MORTARA,PIAZZA SAN CASSIANO,8,A,,,
MORTARA,PIAZZA SILVABELLA,3,,,,
MORTARA,PIAZZA SILVABELLA,3,A,,,
MORTARA,PIAZZA SILVABELLA,7,,,,
MORTARA,PIAZZA SILVABELLA,10,,,,
MORTARA,PIAZZA SILVABELLA,10,A,,,
MORTARA,PIAZZA SILVABELLA,10,T,,,
MORTARA,PIAZZA SILVABELLA,12,,,,
MORTARA,PIAZZA SILVABELLA,13,,,,
MORTARA,PIAZZA SILVABELLA,14,,,,
MORTARA,PIAZZA SILVABELLA,14,A,,,
MORTARA,PIAZZA SILVABELLA,16,,,,
MORTARA,PIAZZA SILVABELLA,17,,,,
MORTARA,PIAZZA SILVABELLA,18,,,,
MORTARA,PIAZZA SILVABELLA,22,,,,
MORTARA,PIAZZA SILVABELLA,28,,,,
MORTARA,PIAZZA SILVABELLA,29,,,,
MORTARA,PIAZZA SILVABELLA,30,,,,
MORTARA,PIAZZA SILVABELLA,33,,,,
MORTARA,PIAZZA SILVABELLA,37,,,,
MORTARA,PIAZZA SILVABELLA,39,,,,
MORTARA,PIAZZA SILVABELLA,39,A,,,
MORTARA,PIAZZA SILVABELLA,40,,,,
MORTARA,PIAZZA SILVABELLA,41,,,,
MORTARA,PIAZZA SILVABELLA,43,,,,
MORTARA,PIAZZA SILVABELLA,44,,,,
MORTARA,PIAZZA SILVABELLA,46,,,,
MORTARA,PIAZZA SILVABELLA,47,,,,
MORTARA,PIAZZA TERESIO OLIVELLI,1,,,,
MORTARA,PIAZZA TERESIO OLIVELLI,2,,,,
MORTARA,PIAZZA TERESIO OLIVELLI,3,,,,
MORTARA,PIAZZA TERESIO OLIVELLI,4,,,,
MORTARA,PIAZZA TERESIO OLIVELLI,5,,,,
MORTARA,PIAZZA TERESIO OLIVELLI,6,,,,
MORTARA,PIAZZA TERESIO OLIVELLI,8,,,,
MORTARA,PIAZZA TERESIO OLIVELLI,10,,,,
MORTARA,PIAZZA TRIESTE,3,,,,
MORTARA,PIAZZA TRIESTE,7,,,,
MORTARA,PIAZZA TRIESTE,9,,,,
MORTARA,PIAZZA TRIESTE,10,,,,
MORTARA,PIAZZA TRIESTE,11,,,,
MORTARA,PIAZZA TRIESTE,13,,,,
MORTARA,PIAZZA TRIESTE,86,,,,
MORTARA,PIAZZA TRIESTE,93,,,,
MORTARA,PIAZZA VITTORIO EMANUELE SECONDO,1,,,,
MORTARA,PIAZZA VITTORIO EMANUELE SECONDO,3,,,,
MORTARA,PIAZZA VITTORIO EMANUELE SECONDO,5,,,,
MORTARA,PIAZZA VITTORIO EMANUELE SECONDO,6,,,,
MORTARA,PIAZZA VITTORIO EMANUELE SECONDO,7,,,,
MORTARA,PIAZZA VITTORIO EMANUELE SECONDO,8,,,,
MORTARA,PIAZZA VITTORIO EMANUELE SECONDO,9,,,,
MORTARA,PIAZZA VITTORIO EMANUELE SECONDO,10,,,,
MORTARA,PIAZZETTA DONATORI DEL SANGUE,1,,,,
MORTARA,PIAZZETTA DONATORI DEL SANGUE,2,,,,
MORTARA,PIAZZETTA DONATORI DEL SANGUE,3,,,,
MORTARA,PIAZZETTA DONATORI DEL SANGUE,5,,,,
MORTARA,PIAZZETTA EGISTO CAGNONI,1,,,,
MORTARA,PIAZZETTA EGISTO CAGNONI,2,,,,
MORTARA,PIAZZETTA EGISTO CAGNONI,3,,,,
MORTARA,PIAZZETTA EGISTO CAGNONI,4,,,,
MORTARA,PIAZZETTA EGISTO CAGNONI,5,,,,
MORTARA,PIAZZETTA EGISTO CAGNONI,6,,,,
MORTARA,PIAZZETTA PADRE BONAVENTURA BERNINI,1,,,,
MORTARA,ROTATORIA CARLO MAGNO,3,,,,
MORTARA,ROTATORIA CARLO MAGNO,6,,,,
MORTARA,ROTATORIA CARLO MAGNO,7,,,,
MORTARA,ROTATORIA DELLA BATTAGLIA,1,,,,
MORTARA,ROTATORIA DELLA BATTAGLIA,2,,,,
MORTARA,ROTATORIA DELLA BATTAGLIA,4,,,,
MORTARA,ROTATORIA DELLA BATTAGLIA,5,,,,
MORTARA,ROTATORIA DELLA BATTAGLIA,6,,,,
MORTARA,ROTATORIA DELLA BATTAGLIA,7,,,,
MORTARA,ROTATORIA DELLA BATTAGLIA,8,,,,
MORTARA,ROTATORIA DELLA BATTAGLIA,9,,,,
MORTARA,ROTATORIA DELLA BATTAGLIA,11,,,,
MORTARA,ROTATORIA DELLA BATTAGLIA,12,,,,
